tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,ngay_dang,gia_vnd,dien_tich_m2,lien_he,mo_ta
"Cho thuê nhà MT đường Lê Cơ, P. An Lạc, DT 9 x 20m, 4 tấm, giá 70 triệu/tháng",70 Triệu/tháng,180 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-le-co-p-an-lac-dt-9-x-20m-4-tam-gia-70-trieu-thang.html,luachonnhadat.vn,2026-04-14,70000000,180,NA,NA
"Cho thuê nhà hẻm 36 Kinh Dương Vương, P.13, Q.6, DT 4 x 20m, 4 tấm, giá 30 triệu/tháng",30 Triệu/tháng,80 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-36-kinh-duong-vuong-p-13-q-6-dt-4-x-20m-4-tam-gia-30-trieu-thang.html,luachonnhadat.vn,2026-04-13,30000000,80,NA,NA
"Cho thuê mặt bằng góc 2MT hẻm 574 Kinh Dương Vương, DT 9 x 16m, giá 25 triệu/tháng",25 Triệu/tháng,144 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Mặt bằng,thue,https://luachonnhadat.vn/nha-dat/cho-thue-mat-bang-goc-2mt-hem-574-kinh-duong-vuong-dt-9-x-16m-gia-25-trieu-thang.html,luachonnhadat.vn,2026-04-13,25000000,144,NA,NA
"Cho thuê nhà MT đường Kinh Dương Vương, P. An Lạc, DT 6 x 17m, 3 tấm, giá 45 triệu/tháng",45 Triệu/tháng,102 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-kinh-duong-vuong-p-an-lac-dt-6-x-17m-3-tam-gia-45-trieu-thang.html,luachonnhadat.vn,2026-04-13,45000000,102,NA,NA
"Cho thuê nhà khu Tên Lửa, góc 2MT đường số 14, DT 4 x 15m, 4.5 tấm, giá 26 triệu/tháng",26 Triệu/tháng,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-goc-2mt-duong-so-14-dt-4-x-15m-4-5-tam-gia-26-trieu-thang.html,luachonnhadat.vn,2026-04-13,26000000,60,NA,NA
"Cho thuê nhà khu Tên Lửa gần Aeon, MT đường Số 7A, DT 5 x 20m, 4 tấm, giá 32 triệu/tháng",32 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-gan-aeon-mt-duong-so-7a-dt-5-x-20m-4-tam-gia-32-trieu-thang.html,luachonnhadat.vn,2026-04-10,32000000,100,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Vành Đai Trong, DT 6 x 20m, 3.5 tấm, giá 86 triệu/tháng.",86 Triệu/tháng,120 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-vanh-dai-trong-dt-6-x-20m-3-5-tam-gia-86-trieu-thang-.html,luachonnhadat.vn,2026-04-10,86000000,120,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Vành Đai Trong, DT 8 x 25m, cấp 4, giá 35 triệu/tháng.",35 Triệu/tháng,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-vanh-dai-trong-dt-8-x-25m-cap-4-gia-35-trieu-thang-.html,luachonnhadat.vn,2026-04-09,35000000,200,NA,NA
"Cho thuê nhà MT đường Trần Thanh Mại, P. Tân Tạo A, 4 x 22m, 1 lầu, giá 16 triệu/tháng",16 Triệu/tháng,88 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tran-thanh-mai-p-tan-tao-a-4-x-22m-1-lau-gia-16-trieu-thang.html,luachonnhadat.vn,2026-04-09,16000000,88,NA,NA
"Cho thuê cặp nhà khu Tên Lửa, MT đường Số 4A, DT 8 x 20m, 3.5 tấm, giá 80 triệu/tháng",80 Triệu/tháng,160 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-cap-nha-khu-ten-lua-mt-duong-so-4a-dt-8-x-20m-3-5-tam-gia-80-trieu-thang.html,luachonnhadat.vn,2026-04-07,80000000,160,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Số 24A, DT 4 x 18m, 2.5 tấm, giá 23 triệu/tháng.",23 Triệu/tháng,72 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-so-24a-dt-4-x-18m-2-5-tam-gia-23-trieu-thang-.html,luachonnhadat.vn,2026-04-07,23000000,72,NA,NA
"Cho thuê nhà góc 2MT hẻm 46 Liên Khu 16 -18, P. Bình Trị Đông, 6 x 20m, 6 tấm, giá 55 triệu/tháng",55 Triệu/tháng,120 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-2mt-hem-46-lien-khu-16-18-p-binh-tri-dong-6-x-20m-6-tam-gia-55-trieu-thang.html,luachonnhadat.vn,2026-04-06,55000000,120,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Tên Lửa, 4.5 x 20m, 3.5 tấm, giá 40 triệu/tháng.",40 Triệu/tháng,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-ten-lua-4-5-x-20m-3-5-tam-gia-40-trieu-thang-.html,luachonnhadat.vn,2026-04-04,40000000,90,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Số 3, DT 4 x 20m, 3.5 tấm, giá 18 triệu/tháng.",18 Triệu/tháng,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-so-3-dt-4-x-20m-3-5-tam-gia-18-trieu-thang-.html,luachonnhadat.vn,2026-04-04,18000000,80,NA,NA
"Cho thuê nhà MT đường Hậu Giang, P.19, Q.6, DT 5.4 x 33m, 3.5 tấm, giá 125 triệu/tháng.",125 Triệu/tháng,178 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-hau-giang-p-19-q-6-dt-5-4-x-33m-3-5-tam-gia-125-trieu-thang-.html,luachonnhadat.vn,2026-04-03,125000000,178,NA,NA
"Cho thuê nhà MT đường Tân Kỳ Tân Quý, P. Bình Hưng Hòa A, DT 10 x 32m, cấp 4, giá 45 triệu/tháng",45 Triệu/tháng,320 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tan-ky-tan-quy-p-binh-hung-hoa-a-dt-10-x-32m-cap-4-gia-45-trieu-thang.html,luachonnhadat.vn,2026-04-02,45000000,320,NA,NA
"Cho thuê nhà góc 2MT đường Số 55, P. Tân Tạo, DT 5 x 16m, 2.5 tấm, 25 triệu/tháng.",25 Triệu/tháng,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-2mt-duong-so-55-p-tan-tao-dt-5-x-16m-2-5-tam-25-trieu-thang-.html,luachonnhadat.vn,2026-04-01,25000000,80,NA,NA
"Cho thuê nhà khu Tên Lửa, góc 2MT đường số 12, DT 4 x 13m, 3.5 tấm, giá 22 triệu/tháng",22 Triệu/tháng,52 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-goc-2mt-duong-so-12-dt-4-x-13m-3-5-tam-gia-22-trieu-thang.html,luachonnhadat.vn,2026-04-01,22000000,52,NA,NA
"Cho thuê nhà hẻm 270 Lê Đình Cẩn, P. Tân Tạo, 4.2 x 18m, 1 lầu, giá 12 triệu/tháng",12 Triệu/tháng,75 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-270-le-dinh-can-p-tan-tao-4-2-x-18m-1-lau-gia-12-trieu-thang.html,luachonnhadat.vn,2026-03-30,12000000,75,NA,NA
"Cho thuê nhà góc 2MT đường Số 55, P. Tân Tạo, DT 10 x 16m, 3.5 tấm, giá 80 triệu/tháng",80 Triệu/tháng,160 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-2mt-duong-so-55-p-tan-tao-dt-10-x-16m-3-5-tam-gia-80-trieu-thang.html,luachonnhadat.vn,2026-03-30,80000000,160,NA,NA
"Cho thuê nhà khu Tên Lửa đối diện Aeon, MT đường Số 17A, DT 5 x 20m, 3.5 tấm, giá 50 triệu/tháng.",50 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-doi-dien-aeon-mt-duong-so-17a-dt-5-x-20m-3-5-tam-gia-50-trieu-thang-.html,luachonnhadat.vn,2026-03-30,50000000,100,NA,NA
"Cho thuê nhà khu Bình Phú, MT đường Số 23, DT 4 x 18m, 3.5 tấm, giá 30 triệu/tháng",30 Triệu/tháng,72 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-binh-phu-mt-duong-so-23-dt-4-x-18m-3-5-tam-gia-30-trieu-thang.html,luachonnhadat.vn,2026-03-30,30000000,72,NA,NA
"Cho thuê nhà khu Bình Phú, MT đường Số 18, DT 4 x 20m, 3.5 tấm, giá 15 triệu/tháng.",15 Triệu/tháng,80 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-binh-phu-mt-duong-so-18-dt-4-x-20m-3-5-tam-gia-15-trieu-thang-.html,luachonnhadat.vn,2026-03-27,15000000,80,NA,NA
"Cho thuê nhà MT đường Mã Lò, P. Bình Trị Đông A, 5 x 30m, cấp 4, giá 16.9 triệu/tháng",16.9 Triệu/tháng,150 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-ma-lo-p-binh-tri-dong-a-5-x-30m-cap-4-gia-16-9-trieu-thang.html,luachonnhadat.vn,2026-03-27,16900000,150,NA,NA
"Cho thuê nhà xưởng MT đường Số 8, P. Tân Tạo A, 20 x 20m, cấp 4, giá 60 triệu/tháng.",60 Triệu/tháng,400 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà xưởng,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-xuong-mt-duong-so-8-p-tan-tao-a-20-x-20m-cap-4-gia-60-trieu-thang-.html,luachonnhadat.vn,2026-03-27,60000000,400,NA,NA
GÓC 2 MẶT ĐƯỜNG – HẺM XE HƠI 574 KINH DƯƠNG VƯƠNG – NGANG 7.5M CỰC ĐẸP – GIÁ CHỈ 5.9 TỶ.,5.9 Tỷ/căn,75 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/goc-2-mat-duong-hem-xe-hoi-574-kinh-duong-vuong-ngang-7-5m-cuc-dep-gia-chi-5-9-ty-.html,luachonnhadat.vn,2026-05-31,5900000000,75,NA,NA
"✅ BÁN NHÀ MT ĐƯỜNG SỐ 29, DT 4 X 20M, 3.5 TẤM, 12 TỶ. KD ĐÔNG ĐÚC",12 Tỷ/căn,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-ten-lua-nho-dt-4-x-20m-3-5-tam-gia-15-ty.html,luachonnhadat.vn,2026-06-02,12000000000,80,NA,NA
NHÀ PHỐ ĐƯỜNG SỐ 3 - NGAY SÁT AEON MALL BÌNH TÂN - GIÁ ĐẦU TƯ 13.8 TỶ,13.8 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/nha-pho-duong-so-3-ngay-sat-aeon-mall-binh-tan-gia-dau-tu-13-8-ty.html,luachonnhadat.vn,2026-06-01,13800000000,100,NA,NA
✴️ BÁN NHÀ GÓC 2 MẶT TIỀN CƯ XÁ PHÚ LÂM A - QUẬN 6 - GIÁ CHỈ 10.5 TỶ | CẠNH TRƯỜNG LAM SƠN,10.5 Tỷ/căn,75 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-goc-2-mat-tien-cu-xa-phu-lam-a-quan-6-gia-chi-10-5-ty-canh-truong-lam-son.html,luachonnhadat.vn,2026-05-27,10500000000,75,NA,NA
"❖ MẶT TIỀN LÔ H CƯ XÁ PHÚ LÂM B QUẬN 6 | DT 4 x 18M, CẤP 4, TIỆN XÂY MỚI | GIÁ CHỈ 8 TỶ",8 Tỷ/căn,72 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-mat-tien-lo-h-cu-xa-phu-lam-b-quan-6-dt-4-x-19m-cap-4-tien-xay-moi-gia-chi-8-ty.html,luachonnhadat.vn,2026-05-26,8000000000,72,NA,NA
"✅ BÁN NHÀ KHU AO SEN TÊN LỬA, MT ĐƯỜNG SỐ 13, DT 10 X 20M, 4.5 TẤM, 33.5 TỶ | NHÀ CÓ HẦM + THANG MÁY",33.5 Tỷ/căn,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-khu-ao-sen-ten-lua-mt-duong-so-13-dt-10-x-20m-4-5-tam-33-5-ty-co-thang-may-.html,luachonnhadat.vn,2026-05-25,33500000000,200,NA,NA
"✅ ĐẤT RẼ NHẤT KHU TÊN LỬA, CHƯA ĐẾN 100 TRIỆU/M2 | MT ĐƯỜNG SỐ 1B, 5 X 24M, 12.2 TỶ | CẠNH CÔNG VIÊN",12.2 Tỷ/nền,120 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-dat-re-nhat-khu-ten-lua-chua-den-100-trieu-m2-mt-duong-so-1b-5-x-24m-12-2-ty-canh-cong-vien.html,luachonnhadat.vn,2026-05-25,12200000000,120,NA,NA
"✅ BÁN NHÀ CHÍNH CHỦ | MT KINH DOANH KHU TÊN LỬA, ĐƯỜNG SỐ 24A, 4.5 X 20M, 3.5 TẤM, 13.3 TỶ.",13.3 Tỷ/căn,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-chinh-chu-mt-kinh-doanh-khu-ten-lua-duong-so-24a-4-5-x-20m-3-5-tam-13-3-ty-.html,luachonnhadat.vn,2026-05-24,13300000000,90,NA,NA
"✅ KHU BIỆT THỰ VIP RIÊNG BIỆT TÊN LỬA, MT ĐƯỜNG SỐ 19A, 10 X 19M, 3 TẤM, 21.5 TỶ",21.5 Tỷ/căn,190 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-biet-thu-khu-ten-lua-mt-duong-so-19a-dt-10-x-19m-3-tam-gia-21-5-ty-.html,luachonnhadat.vn,2026-05-24,21500000000,190,NA,NA
"✅ BÁN ĐẤT GẦN AEON MALL | KHU AO SEN TÊN LỬA, MT ĐƯỜNG SỐ 13, DT 5 X 20M, 14.2 TỶ.",14.2 Tỷ/nền,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-dat-gan-aeon-mall-khu-ao-sen-ten-lua-mt-duong-so-13-dt-5-x-20m-14-2-ty-.html,luachonnhadat.vn,2026-05-24,14200000000,100,NA,NA
"✅ BÁN NHÀ KHU TÊN LỬA, MT ĐƯỜNG SỐ 25A | 4 X 20M, 3.5 TẤM, 10.8 TỶ | NHÀ MỚI GẦN AEON MALL",10.8 Tỷ/căn,84 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-khu-ten-lua-mt-duong-so-25a-4-x-20m-3-5-tam-10-8-ty-nha-moi-gan-aeon-mall.html,luachonnhadat.vn,2026-05-21,10800000000,84,NA,NA
"✅ VỊ TRÍ KINH DOANH - MẶT TIỀN TRƯƠNG PHƯỚC PHAN - ĐỐI DIỆN CHỢ, 4 X 28M, CẤP 4, GIÁ 9.8 TỶ",9.8 Tỷ/căn,112 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-vi-tri-kinh-doanh-mat-tien-truong-phuoc-phan-doi-dien-cho-4-x-28m-cap-4-gia-9-8-ty.html,luachonnhadat.vn,2026-05-21,9800000000,112,NA,NA
"✅ BÁN NHÀ CHÍNH CHỦ, MỚI GÓC 2 MẶT HẺM 59/49 MÃ LÒ, BÌNH TRỊ ĐÔNG A – GIÁ 3.7 TỶ",3.7 Tỷ/căn,33 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-chinh-chu-moi-goc-2-mat-hem-59-49-ma-lo-binh-tri-dong-a-gia-3-7-ty.html,luachonnhadat.vn,2026-05-20,3700000000,33,NA,NA
"✔ BÁN NHÀ KHU BÌNH PHÚ, GÓC 2 MẶT TIỀN ĐƯỜNG, 6.8 TỶ | GẦN SIÊU THỊ MEGA",6.8 Tỷ/căn,38 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-khu-binh-phu-goc-2-mat-tien-duong-6-8-ty-gan-sieu-thi-mega.html,luachonnhadat.vn,2026-05-20,6800000000,38,NA,NA
"✅ BÁN ĐẤT CHÍNH CHỦ KHU TÊN LỬA | MT ĐƯỜNG SỐ 4C, DT 4 X 21M, 9.2 TỶ | NGAY CÔNG VIÊN.",9.2 Tỷ/nền,84 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-dat-chinh-chu-khu-ten-lua-mt-duong-so-4c-dt-4-x-21m-9-2-ty-ngay-cong-vien-.html,luachonnhadat.vn,2026-05-19,9200000000,84,NA,NA
✅ VỊ TRÍ KINH DOANH - MẶT TIỀN ĐƯỜNG SỐ 6E TÊN LỬA - SÁT CHỢ CHỈ 20M - 8.3 TỶ,8.3 Tỷ/căn,72 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-vi-tri-kinh-doanh-mat-tien-duong-so-6e-ten-lua-sat-cho-chi-20m-8-3-ty.html,luachonnhadat.vn,2026-05-19,8300000000.000001,72,NA,NA
"✅ BÁN NHÀ CHÍNH CHỦ Q. BÌNH TÂN | MT ĐƯỜNG SỐ 4, P. TÂN TẠO A, 5 X 20M, 2 TẤM, 5.5 TỶ.",5.5 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-chinh-chu-q-binh-tan-mt-duong-so-4-p-tan-tao-a-5-x-20m-2-tam-5-5-ty-.html,luachonnhadat.vn,2026-05-17,5500000000,100,NA,NA
"BÁN NHÀ MT KINH DOANH NGAY CHỢ | MT NGUYỄN THỨC TỰ, 3.9 X 23M (NH 4M), 3 TẤM, 11.5 TỶ.",11.5 Tỷ/căn,89 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-kinh-doanh-ngay-cho-mt-nguyen-thuc-tu-3-9-x-23m-nh-4m-3-tam-11-5-ty-.html,luachonnhadat.vn,2026-05-06,11500000000,89,NA,NA
"BÁN NHÀ MẶT TIỀN ĐƯỜNG SỐ 53C, P. TÂN TẠO – LIỀN KỀ KHU TÊN LỬA",7.5 Tỷ/căn,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mat-tien-duong-so-53c-p-tan-tao-lien-ke-khu-ten-lua.html,luachonnhadat.vn,2026-03-22,7500000000,80,NA,NA
"Bán nhà hẻm 541 Tỉnh Lộ 10, P. Bình Trị Đông B, 4 x 16m, 3.5 tấm, giá 6 tỷ",6 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-541-tinh-lo-10-p-binh-tri-dong-b-4-x-16m-3-5-tam-gia-6-ty.html,luachonnhadat.vn,2026-06-02,6000000000,64,NA,NA
"NHÀ GÓC 2 MT KHU TÊN LỬA, MT ĐƯỜNG SỐ 38, DT 5 X 15M, 1 LỮNG, 9.9 TỶ.",9.9 Tỷ/căn,75 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/nha-goc-2-mt-khu-ten-lua-mt-duong-so-38-dt-5-x-15m-1-lung-9-9-ty-.html,luachonnhadat.vn,2026-06-02,9900000000,75,NA,NA
"BÁN NHÀ GÓC VIP 2 MẶT TIỀN ĐƯỜNG CHỢ LỚN, QUẬN 6, DT 7 X 18M, 3.5 TẤM, 19.3 TỶ.",19.5 Tỷ/căn,126 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-binh-phu-goc-2mt-duong-cho-lon-dt-7-x-18m-3-5-tam-gia-21-ty.html,luachonnhadat.vn,2026-06-02,19500000000,126,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 19, DT 9 x 20m, 5 tấm, giá 37 tỷ.",37 Tỷ/căn,180 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-19-dt-9-x-20m-5-tam-gia-37-ty-.html,luachonnhadat.vn,2026-06-02,37000000000,180,NA,NA
"Bán đất hẻm 80 đường Số 6, P. An Lạc A, 4 x 22m, giá 6.5 tỷ",6.5 Tỷ/nền,88 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-hem-80-duong-so-6-p-an-lac-a-4-x-22m-gia-6-1-ty.html,luachonnhadat.vn,2026-06-02,6500000000,88,NA,NA
"Bán nhà khu Bình Phú 2, MT đường Số 43, DT 3 x 10m, 3.5 tấm, giá 6.3 tỷ.",6.3 Tỷ/căn,30 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-43-p-10-q-6-nha-3-5-tam-3-x-10m-gia-4-8-ty-khu-binh-phu-2.html,luachonnhadat.vn,2026-06-02,6300000000,30,NA,NA
"Bán biệt thự MT đường An Dương Vương, P. An Lạc, DT 11 x 64m, NH 17.5m, 3 tấm, giá 115 tỷ",115 Tỷ/căn,704 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-biet-thu-mt-duong-an-duong-vuong-p-an-lac-dt-11-x-64m-nh-17-5m-3-tam-gia-115-ty.html,luachonnhadat.vn,2026-06-02,115000000000,704,NA,NA
"Bán nhà khu Tên Lửa gần Aeon Mall, MT đường Số 28, DT 5 x 20m, 3.5 tấm, giá 15.5 tỷ.",15.5 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-gan-aeon-mall-mt-duong-so-28-dt-5-x-20m-3-5-tam-gia-15-5-ty-.html,luachonnhadat.vn,2026-06-02,15500000000,100,NA,NA
"Bán nhà khu Bình Phú, MT đường Chợ Lớn, DT 4.27 x 17.23m, NH 12.25m, 5 tấm, giá 24 tỷ",24 Tỷ/căn,73 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-binh-phu-mt-duong-cho-lon-dt-4-27-x-17-23m-nh-12-25m-5-tam-gia-27-ty.html,luachonnhadat.vn,2026-06-02,24000000000,73,NA,NA
"Bán nhà hẻm 256 Mã Lò, P. Bình Trị Đông A, 5 x 25m, 4 tấm, giá 10.8 tỷ",10.8 Tỷ/căn,125 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-256-ma-lo-p-binh-tri-dong-a-5-x-25m-4-tam-gia-11-15-ty.html,luachonnhadat.vn,2026-06-02,10800000000,125,NA,NA
"Bán nhà hẻm 267 Lê Đình Cẩn, P. Tân Tạo, DT 4 x 14m, 3.5 tấm, giá 6.3 tỷ",6.3 Tỷ/căn,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-267-le-dinh-can-p-tan-tao-dt-4-x-14m-3-5-tam-gia-5-4-ty.html,luachonnhadat.vn,2026-06-02,6300000000,56,NA,NA
"Bán nhà góc 2MT đường Nguyễn Cửu Phú, P. Tân Tạo A, 4 x 20m, 4 tấm, giá 11 tỷ",11 Tỷ/căn,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-nguyen-cuu-phu-p-tan-tao-a-8-x-20m-4-tam-gia-21-ty.html,luachonnhadat.vn,2026-06-02,11000000000,80,NA,NA
"Bán nhà hẻm 168 Bình Trị Đông, P. Bình Trị Đông, DT 4 x 14m, 4 tấm, giá 6.9 tỷ",6.9 Tỷ/căn,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-168-binh-tri-dong-p-binh-tri-dong-dt-4-x-14m-4-tam-gia-6-9-ty.html,luachonnhadat.vn,2026-06-02,6900000000,56,NA,NA
"Bán đất hẻm 243 Mã Lò, P. Bình Trị Đông A, 3.84 x 19m, giá 4.4 tỷ",4.4 Tỷ/nền,72 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-hem-243-ma-lo-p-binh-tri-dong-a-3-84-x-19m-gia-4-4-ty.html,luachonnhadat.vn,2026-06-02,4400000000,72,NA,NA
"Bán nhà hẻm 700 Tỉnh Lộ 10, P. Bình Trị Đông, 4.5 x 12m, 3.5 tấm, giá 7.3 tỷ",7.3 Tỷ/căn,54 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-700-tinh-lo-10-p-binh-tri-dong-4-5-x-12m-3-5-tam-gia-7-3-ty.html,luachonnhadat.vn,2026-06-02,7300000000,54,NA,NA
