tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,phuong_xa,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
"Bán nhà mặt tiền Trịnh Quang Nghị, H. Bình Chánh, 333,5m2, ngang 9,39m, sát Khang Điền","13,8 tỷ",333 m²,"Đường Trịnh Quang Nghị, Xã Bình Hưng, Hồ Chí Minh",Huyện Bình Chánh,Xã Phong Phú,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-mat-tien-trinh-quang-nghi-h-binh-chanh-333-5m2-ngang-9-39m-sat-khang-dien-18752938.html,alonhadat,1,13800000000,333,2026-06-06,,18752938,,
Nhà Phố Vinhomes Hóc Môn Mở Bán 06/06/2026 - Trả Trước Từ 1 tỷ 4,"4,8 tỷ",50 m²,"Quốc Lộ 22, Xã Xuân Thới Sơn, Hồ Chí Minh",Huyện Hóc Môn,Xã Xuân Thới Sơn,Nhà ở,ban,https://alonhadat.com.vn/nhan-booking-nha-pho-vinhomes-hoc-mon-mo-ban-06-06-2026-gia-dat-khong-tu-4-ty-8-18744030.html,alonhadat,6,4800000000,50,2026-06-06,,18744030,,
"Bán Nhà khu Bán Đảo Gia Long Riverside 5 Tầng, Thang Máy, Full Nội Thất 6.9 x 12 Sổ Riêng","11,03 tỷ",84 m²,"Đường Lê Văn Lương, Xã Nhà Bè, Hồ Chí Minh",Huyện Nhà Bè,Xã Phước Kiển,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-khu-ban-dao-gia-long-riverside-5-tang-thang-may-full-noi-that-6-9-x-12-so-rieng-18178529.html,alonhadat,5,11030000000,84,2026-06-06,,18178529,,
"Bán tòa nhà mặt tiền Nguyễn Trường Tộ - DT 16,5x23m_Hầm 12 tầng - HĐT 1 tỷ/ th_Giá 240 tỷ",240 tỷ,380 m²,"Đường Nguyễn Trường Tộ, Phường Xóm Chiếu, Hồ Chí Minh",Không rõ,Phường 12,Nhà ở,ban,https://alonhadat.com.vn/ban-toa-nha-mat-tien-nguyen-truong-to-dt-16-5x23m-ham-12-tang-hdt-1-ty-th-gia-240-ty-18754261.html,alonhadat,12,240000000000,380,2026-06-06,,18754261,,
"Bán MT Trần Hưng Đạo Phường Cầu Kho Quận 1 , 4 x 18m , 6 Tầng 45 tỷ",45 tỷ,70 m²,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Quận 1,Phường Cầu Kho,Mặt bằng,ban,https://alonhadat.com.vn/ban-mt-tran-hung-dao-phuong-cau-kho-quan-1-4-x-18m-6-tang-45-ty-18753672.html,alonhadat,6,45000000000,70,2026-06-06,,18753672,,
"HIẾM CÓ Nhà Bán MT 369 Trần Hưng Đạo, P.Cầu Ông Lãnh Quận 1 DT 4x18m, 6 tầng giá 48 tỷ TL",48 tỷ,70 m²,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Quận 1,Phường Cầu Ông Lãnh,Nhà ở,ban,https://alonhadat.com.vn/hiem-co-nha-ban-mt-369-tran-hung-dao-p-cau-ong-lanh-quan-1-dt-4x18m-6-tang-gia-48-ty-tl-18751787.html,alonhadat,10,48000000000,70,2026-06-06,,18751787,,
Mặt tiền Trần Hưng Đạo - Cách chợ Bến Thành 500m - DT: 16x22m - CN: 335m2 - 230 tỷ TL,230 tỷ,335 m²,"Đường Trần Hưng Đạo, Phường Bến Thành, Hồ Chí Minh",Quận 1,Phường Phạm Ngũ Lão,Nhà ở,ban,https://alonhadat.com.vn/mat-tien-tran-hung-dao-cach-cho-ben-thanh-500m-dt-16x22m-cn-335m2-230-ty-tl-18754134.html,alonhadat,5,230000000000,335,2026-06-06,,18754134,,
Nợ Bank Cần Bán Gấp MT Khu Phan Xích Long Cách Quận 1 50m DT 4x18 5 Lầu Mới Chỉ 24 Tỷ TL,24 tỷ,72 m²,"Đường số 1, Phường Gia Định, Hồ Chí Minh",Quận 1,Phường 3,Đất,ban,https://alonhadat.com.vn/no-bank-can-ban-gap-mt-khu-phan-xich-long-cach-quan-1-50m-dt-4x18-5-lau-moi-chi-24-ty-tl-18215271.html,alonhadat,6,24000000000,72,2026-06-06,,18215271,,
🔥Siêu VIP - Khuôn Đất Đẹp MT Ký Con Q1 20x20m 4 Lầu HĐ 270 Triệu/Th Chỉ 270 Tỷ,270 tỷ,400 m²,"Đường Ký Con, Phường Sài Gòn, Hồ Chí Minh",Quận 1,Phường Nguyễn Thái Bình,Đất,ban,https://alonhadat.com.vn/-sieu-vip-khuon-dat-dep-mt-ky-con-q1-20x20m-4-lau-hd-270-trieu-th-chi-270-ty-18713885.html,alonhadat,4,270000000000,400,2026-06-06,,18713885,,
🔥 SIÊU VIP - MT HỒ HẢO HỚN Q1 20x22m 420m2 3 Lầu HĐ 240 Triệu/Th Chỉ 280 Tỷ,280 tỷ,420 m²,"Đường Hồ Hảo Hớn, Phường Cầu Ông Lãnh, Hồ Chí Minh",Quận 1,Phường Cô Giang,Đất,ban,https://alonhadat.com.vn/-sieu-vip-mt-ho-hao-hon-q1-20x22m-420m2-3-lau-hd-240-trieu-th-chi-280-ty-18713793.html,alonhadat,3,280000000000,420,2026-06-06,,18713793,,
🔥Siêu Vị Trí Ngay Chợ Bến Thành - MT Calmette Q1 8x20m 4 lầu HĐ 180 Tr/th Chỉ 115 Tỷ,115 tỷ,160 m²,"Đường Calmette, Phường Bến Thành, Hồ Chí Minh",Quận 1,Phường Bến Thành,Đất,ban,https://alonhadat.com.vn/-sieu-vi-tri-ngay-cho-ben-thanh-mt-calmette-q1-8x20m-4-lau-hd-180-tr-th-chi-115-ty-18727236.html,alonhadat,4,115000000000,160,2026-06-06,,18727236,,
🔥Duy Nhất Ngay Bến Thành Khuôn Đất MT Khu Nguyễn Thái Bình Q.1 20x22m 3L Chi 290 Tỷ,290 tỷ,440 m²,"Đường Nguyễn Thái Bình, Phường Bến Thành, Hồ Chí Minh",Quận 1,Phường Bến Thành,Đất,ban,https://alonhadat.com.vn/-duy-nhat-ngay-ben-thanh-khuon-dat-mt-khu-nguyen-thai-binh-q-1-20x22m-3l-chi-290-ty-18660559.html,alonhadat,4,290000000000,440,2026-06-06,,18660559,,
"Bán nhà 2MT CMT8 Hòa Hưng Quận 10- DT 7,84 x 25m - HĐT 140 Triệu/Tháng - Giá bán: 43,8 TỶ","43,8 tỷ",195 m²,"Đường Cách Mạng Tháng 8, Phường Hòa Hưng, Hồ Chí Minh",Quận 10,Phường 13,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-2mt-cmt8-hoa-hung-quan-10-dt-7-84-x-25m-hdt-140-trieu-thang-gia-ban-43-8-ty-18752799.html,alonhadat,5,43800000000,195,2026-06-06,,18752799,,
SIÊU PHẨM GÓC 2MT ĐƯỜNG SỐ 2 CƯ XÁ LỮ GIA (Q.11) - 329M² KHUÔN ĐẤT VÀNG 14M x 22M,88 tỷ,329 m²,"Đường Cư Xá Lữ Gia, Phường Phú Thọ, Hồ Chí Minh",Quận 11,Phường 15,Biệt thự,ban,https://alonhadat.com.vn/sieu-pham-goc-2mt-duong-so-2-cu-xa-lu-gia-q-11-329m-khuon-dat-vang-14m-x-22m-18741308.html,alonhadat,6,88000000000,329,2026-06-06,,18741308,,
BÁN TÒA NHÀ CĂN HỘ DỊCH VỤ QUẬN 11 – 343M² THỔ CƯ – THU NHẬP 150TR/THÁNG,45 tỷ,390 m²,"Đường Đội Cung, Phường Bình Thới, Hồ Chí Minh",Quận 11,Phường Bình Thới,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-toa-nha-can-ho-dich-vu-quan-11-343m-tho-cu-thu-nhap-150tr-thang-18316023.html,alonhadat,31,45000000000,390,2026-06-06,,18316023,,
BÁN BIỆT THỰ SÂN VƯỜN. DT- 25x50M CN 1.250m² 5 TẦNG-CÓ THANG MÁY GIÁ 78 TỶ,78 tỷ,1250 m²,"Đường An Phú Đông 1, Phường Trung Mỹ Tây, Hồ Chí Minh",Quận 12,Phường Tân Chánh Hiệp,Biệt thự,ban,https://alonhadat.com.vn/ban-biet-thu-san-vuon-dt-25x50m-cn-1-250m-5-tang-co-thang-may-gia-78-ty-18752956.html,alonhadat,10,78000000000,1250,2026-06-06,,18752956,,
"1. Nhà Tân Thới Hiệp 21, sát Dương Thị 10. Tk 2tầng nhỉnh 1 tỷ",1 tỷ,32 m²,"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Hồ Chí Minh",Quận 12,Phường Tân Thới Hiệp,Nhà ở,ban,https://alonhadat.com.vn/1-nha-tan-thoi-hiep-21-sat-duong-thi-10-tk-2tang-nhinh-1-ty-18749083.html,alonhadat,2,1000000000,32,2026-06-06,,18749083,,
"168M² – NGANG 13M – DÒNG TIỀN 20TR/TH –2 MẶT TIỀN T15– AN PHÚ ĐÔNG –Q12 💸CHỈ 5,45 TỶ","5,45 tỷ",168 m²,"Đường T15, Phường An Phú Đông, Hồ Chí Minh",Quận 12,Phường An Phú Đông,Đất,ban,https://alonhadat.com.vn/ban-nha-cap-4-hai-mat-tien-duong-t15-phuong-an-phu-dong-q12-dt168-5m-dongtien-20tr-th-17002869.html,alonhadat,4,5450000000,168,2026-06-06,,17002869,,
🔥Chia TS Cần Bán Gấp Góc 2MT Võ Văn Tần - Cao Thắng Q3 8x12m 95m2 5L Mới Chỉ 60 Tỷ,60 tỷ,95 m²,"Đường Võ Văn Tần, Phường Bàn Cờ, Hồ Chí Minh",Quận 3,Phường 5,Đất,ban,https://alonhadat.com.vn/-chia-ts-can-ban-gap-goc-2mt-vo-van-tan-cao-thang-q3-8x12m-95m2-5l-moi-chi-60-ty-18727329.html,alonhadat,5,60000000000,95,2026-06-06,,18727329,,
"Nợ ngân hàng bán tòa nhà mặt tiền Trần Quang Diệu, Quận 3 DT 15x20m, KC 1 H+8 lầù_70 tỷ",70 tỷ,296 m²,"Đường Trần Quang Diệu, Phường Nhiêu Lộc, Hồ Chí Minh",Quận 3,Phường 14,Đất,ban,https://alonhadat.com.vn/no-ngan-hang-ban-toa-nha-mat-tien-tran-quang-dieu-quan-3-dt-15x20m-kc-1-h-8-lau-70-ty-18754083.html,alonhadat,7,70000000000,296,2026-06-06,,18754083,,
VỊ TRÍ CỰC ĐẸP MẶT TIỀN NGUYỂN CHÍ THANH P9 QUẬN 5 NGAY VÒNG XOAY NGUYỄN TRI PHƯƠNG 25 TỶ,25 tỷ,54 m²,"Đường Nguyễn Chí Thanh, Phường An Đông, Hồ Chí Minh",Quận 5,Phường 9,Nhà ở,ban,https://alonhadat.com.vn/vi-tri-cuc-dep-mat-tien-nguyen-chi-thanh-p9-quan-5-ngay-vong-xoay-nguyen-tri-phuong-25-ty-18752693.html,alonhadat,8,25000000000,54,2026-06-06,,18752693,,
"MẶT TIỀN TRUNG TÂM – GẦN CÔNG VIÊN TƯỞNG NIỆM COVID, GIÁ 17 TỶ",17 tỷ,85 m²,"Đường Trần Phú, Phường Chợ Quán, Hồ Chí Minh",Quận 5,Phường 4,Nhà ở,ban,https://alonhadat.com.vn/mat-tien-trung-tam-gan-cong-vien-tuong-niem-covid-gia-17-ty-18752022.html,alonhadat,4,17000000000,85,2026-06-06,,18752022,,
Mặt tiền khu Bình Phú P.10 Quận 6 cũ (4.5x20m) 3 lầu chỉ 11.8 tỷ tl,"11,8 tỷ",90 m²,"Đường Số 25, Phường Bình Phú, Hồ Chí Minh",Quận 6,Phường 10,Nhà ở,ban,https://alonhadat.com.vn/mat-tien-khu-binh-phu-p-10-quan-6-cu-4-5x20m-3-lau-chi-11-8-ty-tl-18753219.html,alonhadat,5,11800000000,90,2026-06-06,,18753219,,
Siêu Phẩm Giáp Quận 7..Nhà Mới 4 Tầng..Sổ Hồng Riêng..Hoàn Công Chuẩn,"9,7 tỷ",62 m²,"Đường Huỳnh Tấn Phát, Xã Nhà Bè, Hồ Chí Minh",Quận 7,Xã Phú Xuân,Nhà ở,ban,https://alonhadat.com.vn/sieu-pham-giap-quan-7-nha-moi-4-tang-so-hong-rieng-hoan-cong-chuan-18753448.html,alonhadat,4,9700000000,62,2026-06-06,,18753448,,
"Bán Nhà Hẻm Xe Hơi Bùi Văn Ba, Q7 - 65m2 - 1 Trệt 2 Lầu Sân Thượng - Giá 7.9 Tỷ (TL) ​Cầ","7,9 tỷ",65 m²,"Đường Bùi Văn Ba, Phường Tân Thuận, Hồ Chí Minh",Quận 7,Phường Tân Thuận Đông,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-hem-xe-hoi-bui-van-ba-q7-65m2-1-tret-2-lau-san-thuong-gia-7-9-ty-tl-ca-18755048.html,alonhadat,4,7900000000,65,2026-06-06,,18755048,,
HẠ CHÀO CHẤN ĐỘNG 5 TỶ - SIÊU BIỆT THỰ SÂN VƯỜN TÂN CỔ ĐIỂN BÌNH THẠNH -NGANG 9.2M,30 tỷ,270 m²,"Đường Lê Quang Định, Phường Bình Lợi Trung, Hồ Chí Minh",Quận Bình Thạnh,Phường 11,Biệt thự,ban,https://alonhadat.com.vn/ha-chao-chan-dong-5-ty-sieu-biet-thu-san-vuon-tan-co-dien-binh-thanh-ngang-9-2m-18752703.html,alonhadat,8,30000000000,270,2026-06-06,,18752703,,
Nhà Mới Xây Vuông Vức Hẻm Rộng Thoáng Mát Khu Dân Trí Cao,"6,5 tỷ",46 m²,"Đường Nơ Trang Long, Phường Bình Lợi Trung, Hồ Chí Minh",Quận Bình Thạnh,Phường 13,Nhà ở,ban,https://alonhadat.com.vn/nha-moi-xay-vuong-vuc-hem-rong-thoang-mat-khu-dan-tri-cao-18721305.html,alonhadat,3,6500000000,46,2026-06-06,,18721305,,
🔥Siêu Phẩm Hàng Kín - Tòa Nhà Góc 2 MT Nguyễn Văn Đậu 10x19m Hầm 7L HĐ 135Tr Chỉ 50 Tỷ,50 tỷ,185 m²,"Đường Nguyễn Văn Đậu, Phường Gia Định, Hồ Chí Minh",Quận Bình Thạnh,Phường 7,Nhà ở,ban,https://alonhadat.com.vn/-sieu-pham-hang-kin-toa-nha-goc-2-mt-nguyen-van-dau-10x19m-ham-7l-hd-135-tr-chi-55-ty-18711102.html,alonhadat,8,50000000000,185,2026-06-06,,18711102,,
"HOt! Bán nhà MT Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, DT 12x75m, CN: 820m2. Giá 155 tỷ",155 tỷ,820 m²,"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Quận Bình Thạnh,Phường 25,Nhà ở,ban,https://alonhadat.com.vn/hot-ban-nha-mt-xo-viet-nghe-tinh-phuong-25-binh-thanh-dt-12x75m-cn-820m2-gia-155-ty-18149273.html,alonhadat,2,155000000000,820,2026-06-06,,18149273,,
"Nhà ĐẸP 1 trệt 1 lầu Lê Văn Quới ngay BỐN XÃ - Giá 5,2 tỉ","5,2 tỷ",44 m²,"Đường Lê Văn Quới, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,Nhà ở,ban,https://alonhadat.com.vn/nha-moi-dep-4x10-le-van-quoi-gia-4-83-ti-18620278.html,alonhadat,2,5200000000,44,2026-06-06,,18620278,,
Bán nhà hẻm xe tải đường Hương Lộ 2 thông Lê Văn Quới,"6,89 tỷ",86 m²,"Đường Hương lộ 2, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-hem-xe-tai-duong-huong-lo-2-thong-le-van-quoi-18702414.html,alonhadat,4,6890000000,86,2026-06-06,,18702414,,
BÁN NHÀ LÊ ĐÌNH CẨN – NHÀ ĐẸP Ở NGAY – DT 63m² – GIÁ CHỈ 4.9 TỶ,"4,9 tỷ",63 m²,"Đường Lê Đình Cẩn, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-le-dinh-can-nha-dep-o-ngay-dt-63m-gia-chi-4-9-ty-18752084.html,alonhadat,4,4900000000,63,2026-06-06,,18752084,,
GẦN AEON TÂN PHÚ - NGÃ 4 GÒ MÂY - 60M2 - ĐƯỜNG NHỰA 6M 5TẦNG THANG MÁY FULL NỘI THẤT 7.XTỶ,7 tỷ,60 m²,"Đường Hồ Văn Long, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa B,Nhà ở,ban,https://alonhadat.com.vn/gan-aeon-tan-phu-nga-4-go-may-60m2-duong-nhua-6m-5tang-thang-may-full-noi-that-7-xty-18747114.html,alonhadat,4,7000000000,60,2026-06-06,,18747114,,
"🏡 BÁN NHÀ MỚI 100% – 5 TẦNG THANG MÁY – HXH THÔNG NGUYỄN THỊ TÚ, KDC VĨNH LỘC – NHỈNH 8 T",8 tỷ,70 m²,"Đường Nguyễn Thị Tú, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa B,Nhà ở,ban,https://alonhadat.com.vn/-ban-nha-moi-100-5-tang-thang-may-hxh-thong-nguyen-thi-tu-kdc-vinh-loc-nhinh-8-t-18754453.html,alonhadat,5,8000000000,70,2026-06-06,,18754453,,
NHÀ TRỌ 3 TẦNG 84 M2 – 14 PHÒNG – THU NHẬP 49 TRIỆU/THÁNG – CHỈ 6.5 TỶ - THỐNG NHẤT GÒ VẤP,"6,5 tỷ",84 m²,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Quận Gò Vấp,Phường An Hội Đông,Nhà trọ,ban,https://alonhadat.com.vn/nha-tro-3-tang-84-m2-14-phong-thu-nhap-49-trieu-thang-chi-6-7-ty-thong-nhat-go-vap-18747853.html,alonhadat,14,6500000000,84,2026-06-06,,18747853,,
"GẤP BÁN 10 tỷ tiện KINH DOANH, 2 mặt tiền, HXH 5m, vài căn ra đg Phan Văn Trị, Q. Gò Vấp",10 tỷ,78 m²,"Đường Phan Văn Trị, Phường Hạnh Thông, Hồ Chí Minh",Quận Gò Vấp,Phường 1,Nhà ở,ban,https://alonhadat.com.vn/gap-ban-10-ty-tien-kinh-doanh-2-mat-tien-hxh-5m-vai-can-ra-dg-phan-van-tri-q-go-vap-18740086.html,alonhadat,3,10000000000,78,2026-06-06,,18740086,,
"NHÀ NÁT (5.8 x 17) hẻm OTO thông, QH hẻm 10m được xây cao tầng, 70m ra Rạch Xuyên Tâm","9,9 tỷ",95 m²,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Quận Gò Vấp,Phường 5,Đất,ban,https://alonhadat.com.vn/nha-nat-5-8-x-17-hem-oto-thong-qh-hem-10m-duoc-xay-cao-tang-70m-ra-rach-xuyen-tam-18745688.html,alonhadat,2,9900000000,95,2026-06-06,,18745688,,
"🏡 BÁN NHÀ MỚI XÂY 4 TẦNG – KHU DÂN TRÍ CAO – GẦN SÂN BAY TÂN SƠN NHẤT ✨ Giá bán: 13,5 tỷ","13,5 tỷ",71 m²,"Đường Nguyễn Kiệm, Phường Đức Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 4,Nhà ở,ban,https://alonhadat.com.vn/-ban-nha-moi-xay-4-tang-khu-dan-tri-cao-gan-san-bay-tan-son-nhat-gia-ban-13-5-ty-18754122.html,alonhadat,5,13500000000,71,2026-06-06,,18754122,,
"Hàng Hiếm 1000m2 đất mặt tiền Trung Tâm Phú Nhuận – Khuôn Đất 28x50m, Giá 190 Tỷ TL",190 tỷ,1000 m²,"Đường Trần Huy Liệu, Phường Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Phường 11,Đất,ban,https://alonhadat.com.vn/hang-hiem-1000m2-dat-trung-tam-phu-nhuan-khuon-dat-28x50m-gia-195-ty-tl-18727244.html,alonhadat,6,190000000000,1000,2026-06-06,,18727244,,
"Biệt Thự Góc 2 Mặt Tiền Cư Xá Tự Do. DT: 20x25m, Hầm 4 Tầng Giá Bán 85 Tỷ",85 tỷ,430 m²,"Đường Cách Mạng Tháng Tám, Phường Tân Sơn Nhất, Hồ Chí Minh",Quận Tân Bình,Phường 7,Biệt thự,ban,https://alonhadat.com.vn/biet-thu-goc-2-mat-tien-cu-xa-tu-do-dt-20x25m-ham-4-tang-gia-ban-85-ty-18672252.html,alonhadat,8,85000000000,430,2026-06-06,,18672252,,
"Tòa nhà 5 tầng 12 phòng (5x20m) có thang máy. Dòng tiền 1,2 tỷ/năm. Cách sân bay 600m 21tỷ",21 tỷ,96 m²,"Đường Hồng Hà, Phường Tân Sơn Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 2,Căn hộ chung cư,ban,https://alonhadat.com.vn/toa-nha-4-tang-12-phong-5x20m-co-thang-may-dong-tien-1-2-ty-nam-cach-san-bay-600m-21ty-18690641.html,alonhadat,12,21000000000,96,2026-06-06,,18690641,,
"Hiếm ! Bán nhà Hồng HÀ, Phường 2 , Tân Bình. DT Ngang 8x16m - 4 tầng. HĐT: 50tr/th.","27,5 tỷ",135 m²,"Đường Hồng Hà, Phường Tân Sơn Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 2,Căn hộ chung cư,ban,https://alonhadat.com.vn/hiem-ban-nha-hong-ha-phuong-2-tan-binh-dt-ngang-8x16m-4-tang-hdt-50tr-th--18690686.html,alonhadat,12,27500000000,135,2026-06-06,,18690686,,
Hàng hiếm giá tốt - Chỉ 180tr/m2 - Mặt tiền Đồng Đen - DT 6.5x27m nở hậu 9.4m - GPXD hầm 7,"41,9 tỷ",232 m²,"Đường Đồng Đen, Phường Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 14,Nhà ở,ban,https://alonhadat.com.vn/hang-hiem-gia-tot-chi-180tr-m2-mat-tien-dong-den-dt-6-5x27m-no-hau-9-4m-gpxd-ham-7-17838087.html,alonhadat,5,41900000000,232,2026-06-06,,17838087,,
"Căn góc 2 MT kinh doanh đường bàu cát 1, p14, tân bình 6x13 giá 15.5 tỷ","15,5 tỷ",78 m²,"Đường Bàu Cát 1, Phường Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường 14,Nhà ở,ban,https://alonhadat.com.vn/can-goc-2-mt-kinh-doanh-duong-bau-cat-1-p14-tan-binh-6x13-gia-15-5-ty-15859383.html,alonhadat,3,15500000000,78,2026-06-06,,15859383,,
Xem ngay! 7.5x18 trệt 2 lầu góc 2MT Lạc Long Quân 17 tỷ chốt 14.8 tỷ,"14,8 tỷ",105 m²,"Đường Lạc Long Quân, Phường Tân Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 9,Nhà ở,ban,https://alonhadat.com.vn/xem-ngay-7-5x18-tret-2-lau-goc-2mt-lac-long-quan-17-ty-chot-14-8-ty-18291009.html,alonhadat,4,14800000000,105,2026-06-06,,18291009,,
A TRAI E CẦN BÁN MT NGUYỄN MINH HOÀNG TÂN BÌNH 3TẦNG GIÁ 23 TỶ,23 tỷ,84 m²,"Đường Nguyễn Minh Hoàng, Phường Tân Bình, Hồ Chí Minh",Quận Tân Bình,Phường Tân Bình,Nhà ở,ban,https://alonhadat.com.vn/a-trai-e-can-ban-mt-nguyen-minh-hoang-tan-binh-3tang-gia-23-ty-18446758.html,alonhadat,6,23000000000,84,2026-06-06,,18446758,,
"🔥 BÁN NHÀ ĐƯỜNG NGUYỄN THÁI BÌNH, P.4, TÂN BÌNH – VỊ TRÍ VÀNG, DIỆN TÍCH ĐẸP 🔥","10,5 tỷ",61 m²,"Đường Nguyễn Thái Bình, Phường Tân Sơn Nhất, Hồ Chí Minh",Quận Tân Bình,Phường 4,Nhà ở,ban,https://alonhadat.com.vn/-ban-nha-duong-nguyen-thai-binh-p-4-tan-binh-vi-tri-vang-dien-tich-dep--18752979.html,alonhadat,4,10500000000,61,2026-06-06,,18752979,,
"BÁN TÒA NHÀ MẶT TIỀN BA VÌ, PHƯỜNG 4, QUẬN TÂN BÌNH .5,3m x 15,7m .Hầm + 5 tầng","20,9 tỷ",78 m²,"Đường Ba Vì, Phường Tân Sơn Nhất, Hồ Chí Minh",Quận Tân Bình,Phường 4,Nhà ở,ban,https://alonhadat.com.vn/ban-toa-nha-mat-tien-ba-vi-phuong-4-quan-tan-binh-5-3m-x-15-7m-ham-5-tang-18751238.html,alonhadat,6,20900000000,78,2026-06-06,,18751238,,
GÀ ĐẺ TRỨNG VÀNG CỬA NGÕ SÂN BAY - CHDV 4 LẦU TRƯỜNG SƠN - 147M² NỞ HẬU KHỦNG - GIÁ 26 TỶ,26 tỷ,147 m²,"Đường Trường Sơn, Phường Tân Sơn Nhất, Hồ Chí Minh",Quận Tân Bình,Phường 4,Đất,ban,https://alonhadat.com.vn/ga-de-trung-vang-cua-ngo-san-bay-chdv-4-lau-truong-son-147m-no-hau-khung-gia-26-ty-18752476.html,alonhadat,8,26000000000,147,2026-06-06,,18752476,,
"Dòng Tiền 1 tỷ/ năm HXH 12m Bạch Đằng 5.3 x 19m - 6 tầng, thang máy, PCCC đầy đủ - HĐT 80t",23 tỷ,102 m²,"Đường Bạch Đằng, Phường Tân Sơn Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 2,Đất,ban,https://alonhadat.com.vn/dong-tien-1-ty-nam-hxh-12m-bach-dang-5-3-x-19m-6-tang-thang-may-pccc-day-du-hdt-80t-18655860.html,alonhadat,13,23000000000,102,2026-06-06,,18655860,,
"Mặt Tiên Bàu Cát, DT: 8x20m - 160m2 - 5 Tầng - HD thuê 315tr/tháng - Bán 55 Tỷ",55 tỷ,160 m²,"Đường Bàu Cát, Phường Bảy Hiền, Hồ Chí Minh",Quận Tân Bình,Phường 10,Đất,ban,https://alonhadat.com.vn/mat-tien-bau-cat-dt-8x20m-160m2-5-tang-hd-thue-315tr-thang-ban-55-ty-18754148.html,alonhadat,5,55000000000,160,2026-06-06,,18754148,,
"Bán nhà chính chủ khu VIP sân bay – Sân đậu ô tô, 5.1x21m, 3 tầng giá giảm còn 23.9 tỷ","23,9 tỷ",111 m²,"Đường Yên Thế, Phường Tân Sơn Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 2,Đất,ban,https://alonhadat.com.vn/ban-nha-chinh-chu-khu-vip-san-bay-san-dau-o-to-5-1x21m-3-tang-gia-giam-con-23-9-ty-18753471.html,alonhadat,4,23900000000,111,2026-06-06,,18753471,,
🔥Siêu VIP Building Góc 2 MT Trường Sơn - Cửu Long TB 20x27m VV H7L 600 Tr/Th Chỉ 228 Tỷ,228 tỷ,540 m²,"Đường Trường Sơn, Phường Tân Sơn Hòa, Hồ Chí Minh",Quận Tân Bình,Phường 2,Đất,ban,https://alonhadat.com.vn/-sieu-vip-building-goc-2-mt-truong-son-cuu-long-tb-20x27m-vv-h7l-600-tr-th-chi-228-ty-18660913.html,alonhadat,8,228000000000,540,2026-06-06,,18660913,,
"Bán nhà MT đường Tân Sơn Nhì, Quận Tân Phú DT(10x30m) Kết cấu: 5 tầng. HĐT: 195tr/tháng Gi",56 tỷ,300 m²,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Hồ Chí Minh",Quận Tân Phú,Phường Tân Sơn Nhì,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-mt-duong-tan-son-nhi-quan-tan-phu-dt-10x30m-ket-cau-5-tang-hdt-195tr-thang-gi-18149262.html,alonhadat,5,56000000000,300,2026-06-06,,18149262,,
